Transaction ID,Company Name,Account Number,As of Date,Currency,Primary Account Info,Secondary Account Info,GL Balance,IHub Balance,Balance Difference
6482401,Global Finance Corp,2623476070,2025-03-09,JPY,Primary Info 1015,Secondary Info 1015,307845.59,238108.61,69736.98
9150318,Global Finance Corp,2623476070,2025-03-19,INR,Primary Info 1016,Secondary Info 1016,453181.8,268685.01,184496.79
1895640,Global Finance Corp,2623476070,2025-03-12,CAD,Primary Info 1017,Secondary Info 1017,259407.22,255347.32,4059.9
4152469,Global Finance Corp,2623476070,2025-03-28,GBP,Primary Info 1018,Secondary Info 1018,106986.54,458504.38,-351517.84
6579284,Global Finance Corp,2623476070,2025-03-05,AUD,Primary Info 1019,Secondary Info 1019,128326.96,97400.45,30926.51
3316838,Global Finance Corp,2623476070,2025-03-28,GBP,Primary Info 1020,Secondary Info 1020,394789.11,16506.28,378282.83
7185133,Global Finance Corp,2623476070,2025-03-04,CAD,Primary Info 1021,Secondary Info 1021,160036.86,108034.37,52002.49
5944569,Global Finance Corp,2623476070,2025-03-01,JPY,Primary Info 1022,Secondary Info 1022,166729.75,406612.86,-239883.11
1099620,Global Finance Corp,2623476070,2025-03-01,EUR,Primary Info 1023,Secondary Info 1023,253546.18,365025.33,-111479.15
3057813,Global Finance Corp,2623476070,2025-03-02,JPY,Primary Info 1024,Secondary Info 1024,259295.11,43027.64,216267.47
1295425,Global Finance Corp,2623476070,2025-03-16,EUR,Primary Info 1025,Secondary Info 1025,376759.26,343866.81,32892.45
3284336,Global Finance Corp,2623476070,2025-03-11,EUR,Primary Info 1026,Secondary Info 1026,99679.98,288576.34,-188896.36
1430076,Global Finance Corp,2623476070,2025-03-19,INR,Primary Info 1027,Secondary Info 1027,459841.25,388613.66,71227.59
3280155,Global Finance Corp,2623476070,2025-03-04,EUR,Primary Info 1028,Secondary Info 1028,229776.19,348848.02,-119071.83
1056063,Global Finance Corp,2623476070,2025-03-12,AUD,Primary Info 1029,Secondary Info 1029,356106.28,499929.78,-143823.5
2090831,Global Finance Corp,2623476070,2025-03-26,JPY,Primary Info 1030,Secondary Info 1030,479982.54,235303.64,244678.9
1342420,Global Finance Corp,2623476070,2025-03-05,GBP,Primary Info 1031,Secondary Info 1031,251392.84,483512.66,-232119.82
3237370,Global Finance Corp,2623476070,2025-03-26,JPY,Primary Info 1032,Secondary Info 1032,444158.56,171990.32,272168.24
4795247,Global Finance Corp,2623476070,2025-03-10,CAD,Primary Info 1033,Secondary Info 1033,25373.28,383060.24,-357686.96
3187354,Global Finance Corp,2623476070,2025-03-11,AUD,Primary Info 1034,Secondary Info 1034,401390.34,492758.92,-91368.58
2654206,Global Finance Corp,2623476070,2025-03-11,JPY,Primary Info 1035,Secondary Info 1035,106074.91,188422.39,-82347.48
1833728,Global Finance Corp,2623476070,2025-03-10,GBP,Primary Info 1036,Secondary Info 1036,375821.4,199247.08,176574.32
6386215,Global Finance Corp,2623476070,2025-03-17,USD,Primary Info 1037,Secondary Info 1037,267322.75,89440.13,177882.62
2233007,Global Finance Corp,2623476070,2025-03-15,USD,Primary Info 1038,Secondary Info 1038,292452.85,216398.3,76054.55
2383942,Global Finance Corp,2623476070,2025-03-01,USD,Primary Info 1039,Secondary Info 1039,158873.4,371400.68,-212527.28
1019628,Global Finance Corp,2623476070,2025-03-13,EUR,Primary Info 1040,Secondary Info 1040,252449.91,10044.35,242405.56
2178715,Global Finance Corp,2623476070,2025-03-07,JPY,Primary Info 1041,Secondary Info 1041,473993.22,333807.28,140185.94
1115322,Global Finance Corp,2623476070,2025-03-17,USD,Primary Info 1042,Secondary Info 1042,271589.58,371530.73,-99941.15
1005482,Global Finance Corp,2623476070,2025-03-11,GBP,Primary Info 1043,Secondary Info 1043,45464.81,171560.29,-126095.48
3670664,Global Finance Corp,2623476070,2025-03-15,EUR,Primary Info 1044,Secondary Info 1044,369899.29,32688.89,337210.4
1070280,Global Finance Corp,2623476070,2025-03-03,USD,Primary Info 1045,Secondary Info 1045,141905.27,227701.56,-85796.29
3195585,Global Finance Corp,2623476070,2025-03-06,INR,Primary Info 1046,Secondary Info 1046,89089.19,379761.43,-290672.24
3215022,Global Finance Corp,2623476070,2025-03-23,GBP,Primary Info 1047,Secondary Info 1047,194037.98,334125.2,-140087.22
1876895,Global Finance Corp,2623476070,2025-03-26,CAD,Primary Info 1048,Secondary Info 1048,297780.81,427174.81,-129394.0
1236621,Global Finance Corp,2623476070,2025-03-22,USD,Primary Info 1049,Secondary Info 1049,6963.83,126627.01,-119663.18
5191424,Global Finance Corp,2623476070,2025-03-27,INR,Primary Info 1050,Secondary Info 1050,134472.14,56899.6,77572.54
2172351,Global Finance Corp,2623476070,2025-03-01,EUR,Primary Info 1051,Secondary Info 1051,277781.68,243645.01,34136.67
7979267,Global Finance Corp,2623476070,2025-03-09,JPY,Primary Info 1052,Secondary Info 1052,309382.43,340155.07,-30772.64
1668563,Global Finance Corp,2623476070,2025-03-04,EUR,Primary Info 1053,Secondary Info 1053,87178.87,479581.81,-392402.94
2929382,Global Finance Corp,2623476070,2025-03-22,AUD,Primary Info 1054,Secondary Info 1054,413409.1,180252.08,233157.02
5189278,Global Finance Corp,2623476070,2025-03-11,JPY,Primary Info 1055,Secondary Info 1055,104681.54,60939.74,43741.8
2998348,Global Finance Corp,2623476070,2025-03-17,AUD,Primary Info 1056,Secondary Info 1056,283125.89,121209.63,161916.26
1502807,Global Finance Corp,2623476070,2025-03-05,JPY,Primary Info 1057,Secondary Info 1057,284012.01,38857.11,245154.9
2064355,Global Finance Corp,2623476070,2025-03-21,CAD,Primary Info 1058,Secondary Info 1058,175734.24,426395.0,-250660.76
9340685,Global Finance Corp,2623476070,2025-03-16,AUD,Primary Info 1059,Secondary Info 1059,344622.92,399068.87,-54445.95
6726764,Global Finance Corp,2623476070,2025-03-20,EUR,Primary Info 1060,Secondary Info 1060,102035.78,468244.36,-366208.58
2684531,Global Finance Corp,2623476070,2025-03-07,INR,Primary Info 1061,Secondary Info 1061,299470.37,135649.99,163820.38
2022830,Global Finance Corp,2623476070,2025-03-06,JPY,Primary Info 1062,Secondary Info 1062,388859.98,155535.5,233324.48
3032805,Global Finance Corp,2623476070,2025-03-08,AUD,Primary Info 1063,Secondary Info 1063,266698.76,299449.88,-32751.12
7503478,Global Finance Corp,2623476070,2025-03-24,EUR,Primary Info 1064,Secondary Info 1064,5721.06,388426.81,-382705.75
5820916,Global Finance Corp,2623476070,2025-03-01,EUR,Primary Info 1065,Secondary Info 1065,93059.23,236878.94,-143819.71
2520663,Global Finance Corp,2623476070,2025-03-03,USD,Primary Info 1066,Secondary Info 1066,342508.57,83198.8,259309.77
1624450,Global Finance Corp,2623476070,2025-03-17,GBP,Primary Info 1067,Secondary Info 1067,414255.01,236775.54,177479.47
1530658,Global Finance Corp,2623476070,2025-03-15,INR,Primary Info 1068,Secondary Info 1068,21587.38,428462.63,-406875.25
2274170,Global Finance Corp,2623476070,2025-03-13,GBP,Primary Info 1069,Secondary Info 1069,284606.39,295846.83,-11240.44
1336647,Global Finance Corp,2623476070,2025-03-04,USD,Primary Info 1070,Secondary Info 1070,15440.79,212466.81,-197026.02
2609567,Global Finance Corp,2623476070,2025-03-16,CAD,Primary Info 1071,Secondary Info 1071,223147.57,212883.64,10263.93
1583925,Global Finance Corp,2623476070,2025-03-14,INR,Primary Info 1072,Secondary Info 1072,409603.5,440240.82,-30637.32
4101229,Global Finance Corp,2623476070,2025-03-13,GBP,Primary Info 1073,Secondary Info 1073,142839.78,137605.58,5234.2
1639100,Global Finance Corp,2623476070,2025-03-25,USD,Primary Info 1074,Secondary Info 1074,333407.48,331640.53,1766.95
7322101,Global Finance Corp,2623476070,2025-03-02,INR,Primary Info 1075,Secondary Info 1075,369828.56,271005.93,98822.63
3036423,Global Finance Corp,2623476070,2025-03-19,AUD,Primary Info 1076,Secondary Info 1076,490404.65,476846.88,13557.77
2578894,Global Finance Corp,2623476070,2025-03-10,JPY,Primary Info 1077,Secondary Info 1077,311032.2,270016.67,41015.53
1198424,Global Finance Corp,2623476070,2025-03-21,JPY,Primary Info 1078,Secondary Info 1078,309270.73,353797.17,-44526.44
2197465,Global Finance Corp,2623476070,2025-03-27,EUR,Primary Info 1079,Secondary Info 1079,39339.52,76647.69,-37308.17
1061071,Global Finance Corp,2623476070,2025-03-19,EUR,Primary Info 1080,Secondary Info 1080,39328.5,404046.37,-364717.87
4835980,Global Finance Corp,2623476070,2025-03-21,USD,Primary Info 1081,Secondary Info 1081,386473.31,47664.69,338808.62
3003034,Global Finance Corp,2623476070,2025-03-01,CAD,Primary Info 1082,Secondary Info 1082,464150.8,38154.86,425995.94
2083272,Global Finance Corp,2623476070,2025-03-19,CAD,Primary Info 1083,Secondary Info 1083,411007.89,193640.94,217366.95
2247792,Global Finance Corp,2623476070,2025-03-06,GBP,Primary Info 1084,Secondary Info 1084,344171.2,207430.36,136740.84
1535297,Global Finance Corp,2623476070,2025-03-01,JPY,Primary Info 1085,Secondary Info 1085,258039.65,28635.62,229404.03
6087180,Global Finance Corp,2623476070,2025-03-13,INR,Primary Info 1086,Secondary Info 1086,124019.8,349180.67,-225160.87
4999857,Global Finance Corp,2623476070,2025-03-18,EUR,Primary Info 1087,Secondary Info 1087,240965.25,128058.2,112907.05
1014443,Global Finance Corp,2623476070,2025-03-19,AUD,Primary Info 1088,Secondary Info 1088,273252.68,431526.25,-158273.57
7277139,Global Finance Corp,2623476070,2025-03-07,EUR,Primary Info 1089,Secondary Info 1089,473567.93,165044.46,308523.47
9836980,Global Finance Corp,2623476070,2025-03-05,EUR,Primary Info 1090,Secondary Info 1090,449167.94,169113.2,280054.74
2840535,Global Finance Corp,2623476070,2025-03-12,EUR,Primary Info 1091,Secondary Info 1091,32866.81,419472.05,-386605.24
1836477,Global Finance Corp,2623476070,2025-03-09,AUD,Primary Info 1092,Secondary Info 1092,209046.31,365202.65,-156156.34
8518512,Global Finance Corp,2623476070,2025-03-05,JPY,Primary Info 1093,Secondary Info 1093,303843.44,111702.23,192141.21
1279395,Global Finance Corp,2623476070,2025-03-20,EUR,Primary Info 1094,Secondary Info 1094,253582.74,306912.27,-53329.53
7558389,Global Finance Corp,2623476070,2025-03-03,GBP,Primary Info 1095,Secondary Info 1095,57591.48,490401.59,-432810.11
6592749,Global Finance Corp,2623476070,2025-03-05,JPY,Primary Info 1096,Secondary Info 1096,475270.92,182562.97,292707.95
1287132,Global Finance Corp,2623476070,2025-03-25,CAD,Primary Info 1097,Secondary Info 1097,7258.23,392815.18,-385556.95
2946384,Global Finance Corp,2623476070,2025-03-13,GBP,Primary Info 1098,Secondary Info 1098,177466.23,66151.45,111314.78
1601914,Global Finance Corp,2623476070,2025-03-25,JPY,Primary Info 1099,Secondary Info 1099,36865.82,183052.74,-146186.92
1312028,Global Finance Corp,2623476070,2025-03-18,INR,Primary Info 1100,Secondary Info 1100,62148.42,167787.46,-105639.04
2872333,Global Finance Corp,2623476070,2025-03-20,GBP,Primary Info 1101,Secondary Info 1101,378115.25,456576.51,-78461.26
2206968,Global Finance Corp,2623476070,2025-03-24,AUD,Primary Info 1102,Secondary Info 1102,369427.74,13875.47,355552.27
8667794,Global Finance Corp,2623476070,2025-03-04,JPY,Primary Info 1103,Secondary Info 1103,137107.94,22157.4,114950.54
8511050,Global Finance Corp,2623476070,2025-03-13,JPY,Primary Info 1104,Secondary Info 1104,172715.57,174622.26,-1906.69
1868435,Global Finance Corp,2623476070,2025-03-05,AUD,Primary Info 1105,Secondary Info 1105,321979.48,106262.63,215716.85
6071268,Global Finance Corp,2623476070,2025-03-25,GBP,Primary Info 1106,Secondary Info 1106,134424.84,69588.11,64836.73
3096927,Global Finance Corp,2623476070,2025-03-09,JPY,Primary Info 1107,Secondary Info 1107,392089.19,440054.83,-47965.64
6232617,Global Finance Corp,2623476070,2025-03-28,GBP,Primary Info 1108,Secondary Info 1108,263099.34,254066.83,9032.51
1630097,Global Finance Corp,2623476070,2025-03-27,AUD,Primary Info 1109,Secondary Info 1109,309870.69,340210.4,-30339.71
2444590,Global Finance Corp,2623476070,2025-03-17,CAD,Primary Info 1110,Secondary Info 1110,174268.14,80862.37,93405.77
2918936,Global Finance Corp,2623476070,2025-03-07,GBP,Primary Info 1111,Secondary Info 1111,86690.05,383498.4,-296808.35
2527103,Global Finance Corp,2623476070,2025-03-14,EUR,Primary Info 1112,Secondary Info 1112,469275.0,282325.04,186949.96
3338841,Global Finance Corp,2623476070,2025-03-05,EUR,Primary Info 1113,Secondary Info 1113,126258.61,150871.87,-24613.26
1946156,Global Finance Corp,2623476070,2025-03-18,USD,Primary Info 1114,Secondary Info 1114,83267.69,235868.02,-152600.33
1616044,Global Finance Corp,2623476070,2025-03-18,AUD,Primary Info 1115,Secondary Info 1115,279139.46,468022.93,-188883.47
1436630,Global Finance Corp,2623476070,2025-03-25,AUD,Primary Info 1116,Secondary Info 1116,254827.28,5933.62,248893.66
1014248,Global Finance Corp,2623476070,2025-03-20,JPY,Primary Info 1117,Secondary Info 1117,216324.58,485122.05,-268797.47
1835757,Global Finance Corp,2623476070,2025-03-04,USD,Primary Info 1118,Secondary Info 1118,210161.9,171171.37,38990.53
3180663,Global Finance Corp,2623476070,2025-03-10,GBP,Primary Info 1119,Secondary Info 1119,144657.43,27972.47,116684.96
1888419,Global Finance Corp,2623476070,2025-03-24,EUR,Primary Info 1120,Secondary Info 1120,329714.11,383710.15,-53996.04
4490193,Global Finance Corp,2623476070,2025-03-27,JPY,Primary Info 1121,Secondary Info 1121,186838.01,137480.66,49357.35
2581831,Global Finance Corp,2623476070,2025-03-26,AUD,Primary Info 1122,Secondary Info 1122,391210.96,71994.31,319216.65
2928606,Global Finance Corp,2623476070,2025-03-09,JPY,Primary Info 1123,Secondary Info 1123,223476.23,124275.58,99200.65
4866697,Global Finance Corp,2623476070,2025-03-08,USD,Primary Info 1124,Secondary Info 1124,186898.31,180323.46,6574.85
1292443,Global Finance Corp,2623476070,2025-03-28,GBP,Primary Info 1125,Secondary Info 1125,30824.88,174047.77,-143222.89
3338677,Global Finance Corp,2623476070,2025-03-20,INR,Primary Info 1126,Secondary Info 1126,174037.76,2693.99,171343.77
2722289,Global Finance Corp,2623476070,2025-03-22,INR,Primary Info 1127,Secondary Info 1127,384080.45,241292.61,142787.84
2508478,Global Finance Corp,2623476070,2025-03-21,CAD,Primary Info 1128,Secondary Info 1128,58273.52,497613.13,-439339.61
1259757,Global Finance Corp,2623476070,2025-03-24,GBP,Primary Info 1129,Secondary Info 1129,175912.01,43764.18,132147.83
2550732,Global Finance Corp,2623476070,2025-03-03,GBP,Primary Info 1130,Secondary Info 1130,272545.38,10147.9,262397.48
3081298,Global Finance Corp,2623476070,2025-03-01,CAD,Primary Info 1131,Secondary Info 1131,359573.37,399390.93,-39817.56
1903010,Global Finance Corp,2623476070,2025-03-02,EUR,Primary Info 1132,Secondary Info 1132,54827.52,238404.24,-183576.72
1340086,Global Finance Corp,2623476070,2025-03-05,JPY,Primary Info 1133,Secondary Info 1133,332713.42,331038.88,1674.54
1086603,Global Finance Corp,2623476070,2025-03-24,CAD,Primary Info 1134,Secondary Info 1134,410465.6,439366.52,-28900.92
2044528,Global Finance Corp,2623476070,2025-03-04,CAD,Primary Info 1135,Secondary Info 1135,428927.62,275496.0,153431.62
2768490,Global Finance Corp,2623476070,2025-03-23,CAD,Primary Info 1136,Secondary Info 1136,186275.67,185187.65,1088.02
2479863,Global Finance Corp,2623476070,2025-03-17,INR,Primary Info 1137,Secondary Info 1137,6114.79,41950.14,-35835.35
1263402,Global Finance Corp,2623476070,2025-03-23,USD,Primary Info 1138,Secondary Info 1138,110355.88,259861.83,-149505.95
2198262,Global Finance Corp,2623476070,2025-03-19,GBP,Primary Info 1139,Secondary Info 1139,132125.66,398994.53,-266868.87
1166083,Global Finance Corp,2623476070,2025-03-25,EUR,Primary Info 1140,Secondary Info 1140,153311.84,118500.29,34811.55
9238342,Global Finance Corp,2623476070,2025-03-09,CAD,Primary Info 1141,Secondary Info 1141,427845.05,187266.29,240578.76
1400787,Global Finance Corp,2623476070,2025-03-02,CAD,Primary Info 1142,Secondary Info 1142,128811.46,273183.21,-144371.75
1710117,Global Finance Corp,2623476070,2025-03-01,AUD,Primary Info 1143,Secondary Info 1143,313709.67,8479.2,305230.47
8205866,Global Finance Corp,2623476070,2025-03-01,CAD,Primary Info 1144,Secondary Info 1144,412871.73,427473.21,-14601.48
3123467,Global Finance Corp,2623476070,2025-03-09,GBP,Primary Info 1145,Secondary Info 1145,443762.59,353417.67,90344.92
1238096,Global Finance Corp,2623476070,2025-03-27,USD,Primary Info 1146,Secondary Info 1146,264858.37,243403.65,21454.72
1968135,Global Finance Corp,2623476070,2025-03-03,JPY,Primary Info 1147,Secondary Info 1147,287803.08,149309.85,138493.23
1947894,Global Finance Corp,2623476070,2025-03-02,GBP,Primary Info 1148,Secondary Info 1148,327211.19,333201.62,-5990.43
2631486,Global Finance Corp,2623476070,2025-03-26,EUR,Primary Info 1149,Secondary Info 1149,304544.59,200072.37,104472.22
2246484,Global Finance Corp,2623476070,2025-03-24,JPY,Primary Info 1150,Secondary Info 1150,186130.1,427170.8,-241040.7
5372004,Global Finance Corp,2623476070,2025-03-20,EUR,Primary Info 1151,Secondary Info 1151,344717.72,111263.65,233454.07
1063204,Global Finance Corp,2623476070,2025-03-19,GBP,Primary Info 1152,Secondary Info 1152,167751.56,218574.31,-50822.75
2671071,Global Finance Corp,2623476070,2025-03-04,USD,Primary Info 1153,Secondary Info 1153,440909.65,303952.39,136957.26
3360098,Global Finance Corp,2623476070,2025-03-02,USD,Primary Info 1154,Secondary Info 1154,268878.43,87142.47,181735.96
2096890,Global Finance Corp,2623476070,2025-03-22,INR,Primary Info 1155,Secondary Info 1155,248975.24,464628.91,-215653.67
1820930,Global Finance Corp,2623476070,2025-03-01,JPY,Primary Info 1156,Secondary Info 1156,106722.25,153991.12,-47268.87
2968548,Global Finance Corp,2623476070,2025-03-28,CAD,Primary Info 1157,Secondary Info 1157,145972.97,33347.78,112625.19
2738059,Global Finance Corp,2623476070,2025-03-03,GBP,Primary Info 1158,Secondary Info 1158,370816.85,128278.7,242538.15
1415603,Global Finance Corp,2623476070,2025-03-15,JPY,Primary Info 1159,Secondary Info 1159,365272.22,439494.79,-74222.57
